"['106515912', '116.3876864', '40.19561096']"
"['106515912', '116.3874312', '40.19583777']"
"['106515912', '116.3876864', '40.19561096']"
"['106515912', '116.3874312', '40.19583777']"
"['106056726', '116.3850877', '40.2041268']"
"['106056726', '116.3850056', '40.2039277']"
"['106056726', '116.3850877', '40.2041268']"
"['106056726', '116.3850056', '40.2039277']"
"['106056726', '116.3850877', '40.2041268']"
"['106056726', '116.3850056', '40.2039277']"
"['106056726', '116.3850877', '40.2041268']"
"['106056726', '116.3850056', '40.2039277']"
"['106165561', '116.4004546', '40.20530422']"
"['106165561', '116.4003246', '40.20526617']"
"['106165561', '116.4004546', '40.20530422']"
"['106165561', '116.4003246', '40.20526617']"
"['106165561', '116.4004546', '40.20530422']"
"['106165561', '116.4003246', '40.20526617']"
"['8650073125', '116.3987794', '39.65258433']"
"['8650073125', '116.3989355', '39.65272842']"
"['106048280', '116.3955696', '39.659414']"
"['106048280', '116.3956206', '39.65929401']"
"['106048280', '116.3955696', '39.659414']"
"['106048280', '116.3956206', '39.65929401']"
"['8630206686', '116.4006356', '39.67193848']"
"['8630206686', '116.4006757', '39.67233756']"
"['106729947', '116.3976922', '39.67065406']"
"['106729947', '116.3975871', '39.67065701']"
"['106003518', '116.3996881', '39.69472778']"
"['106003518', '116.3997061', '39.69460877']"
"['106772772', '116.4001163', '39.70248809']"
"['106772772', '116.4004624', '39.70254923']"
"['106503122', '116.4024633', '39.71274429']"
"['106503122', '116.4025624', '39.71295035']"
"['8630111498', '116.4005188', '39.78415672']"
"['8630111498', '116.4008009', '39.78429383']"
"['106237531', '116.4000815', '39.7913652']"
"['106237531', '116.4004076', '39.79137932']"
"['8630225948', '116.3994414', '39.80026169']"
"['8630225948', '116.3994133', '39.80004667']"
"['8630339574', '116.3997355', '39.80777541']"
"['8630339574', '116.3997625', '39.80765841']"
"['8610013509', '116.3996454', '39.81577598']"
"['8610013509', '116.3997084', '39.81565499']"
"['8630205969', '116.4006829', '39.81595037']"
"['8630205969', '116.4007038', '39.81584037']"
"['106587495', '116.4012321', '39.82412815']"
"['106587495', '116.4004978', '39.82406589']"
"['106159516', '116.4000256', '39.83176424']"
"['106159516', '116.4001467', '39.83172229']"
"['106265500', '116.3996585', '39.83181911']"
"['106265500', '116.3997875', '39.83183216']"
"['106164333', '116.3999827', '39.84813526']"
"['106164333', '116.4001937', '39.84784832']"
"['8630177548', '116.3994275', '39.86449798']"
"['8630177548', '116.3996266', '39.86450906']"
"['106206696', '116.4000537', '39.87179661']"
"['106206696', '116.4002598', '39.8719937']"
"['8630146320', '116.3997997', '39.87244055']"
"['8630146320', '116.3999396', '39.87132255']"
"['106845815', '116.3998767', '39.87245958']"
"['106845815', '116.3997637', '39.87242954']"
"['106592310', '116.4008631', '39.88798671']"
"['106592310', '116.4009641', '39.88804775']"
"['8630886234', '116.3999078', '39.90456013']"
"['8630886234', '116.4003328', '39.90306022']"
"['106569487', '116.3998356', '39.90332904']"
"['106569487', '116.4004608', '39.90301226']"
"['106100778', '116.4003218', '39.90294921']"
"['106100778', '116.4004738', '39.90303027']"
"['100218720', '116.4005069', '39.90294628']"
"['100218720', '116.4005909', '39.90324432']"
"['106842287', '116.4004298', '39.90291925']"
"['106842287', '116.4003568', '39.90331424']"
"['8630779881', '116.4024185', '39.91101523']"
"['8630779881', '116.4026155', '39.91104129']"
"['8630075553', '116.4019413', '39.9180764']"
"['8630075553', '116.4022963', '39.9180005']"
"['8650003575', '116.4013614', '39.93594995']"
"['8650003575', '116.4014044', '39.93622698']"
"['106673882', '116.3999998', '39.94362879']"
"['106673882', '116.4000959', '39.94374183']"
"['8630105886', '116.3998417', '39.94315871']"
"['8630105886', '116.3996356', '39.94299262']"
"['100244699', '116.3985665', '39.96161291']"
"['100244699', '116.3987226', '39.96178499']"
"['8630964745', '116.3982124', '39.96197977']"
"['8630964745', '116.3980884', '39.96273374']"
"['106527097', '116.3996959', '39.96819564']"
"['106527097', '116.4001482', '39.96915785']"
"['100195516', '116.4007401', '39.96732299']"
"['100195516', '116.4007811', '39.967188']"
"['8630205272', '116.4001072', '39.97707615']"
"['8630205272', '116.4006393', '39.97687933']"
"['106090279', '116.3990074', '39.97509963']"
"['106090279', '116.3988864', '39.97515658']"
"['8618750781', '116.3989418', '39.98604405']"
"['8618750781', '116.3988367', '39.985915']"
"['106133542', '116.4010291', '39.98190567']"
"['106133542', '116.4009591', '39.98200865']"
"['106176331', '116.4005823', '39.99222994']"
"['106176331', '116.4005713', '39.99210493']"
"['8610007181', '116.4005413', '39.99235093']"
"['8610007181', '116.4006653', '39.99215996']"
"['8630339880', '116.4003172', '40.0076575']"
"['8630339880', '116.4000921', '40.00763542']"
"['106100301', '116.4016022', '40.01246215']"
"['106100301', '116.4015182', '40.01253713']"
"['106205145', '116.4021703', '40.01956264']"
"['106205145', '116.4023193', '40.01953768']"
"['8630087978', '116.3992919', '40.02452687']"
"['8630087978', '116.3746075', '40.0238182']"
"['106808300', '116.3992719', '40.02456787']"
"['106808300', '116.3993039', '40.02455588']"
"['106841945', '116.3992149', '40.02452784']"
"['106841945', '116.3992589', '40.02457086']"
"['106160762', '116.4004656', '40.03403179']"
"['106160762', '116.4005376', '40.03400981']"
"['8630586698', '116.3964195', '40.03257292']"
"['8630586698', '116.3963975', '40.03264492']"
"['106673908', '116.3964185', '40.03261993']"
"['106673908', '116.3963895', '40.03264091']"
"['106140715', '116.3986196', '40.04046838']"
"['106140715', '116.3986126', '40.04048438']"
"['100025889', '116.4011698', '40.04172942']"
"['100025889', '116.4012058', '40.04176743']"
"['8630400781', '116.3999772', '40.04821934']"
"['8630400781', '116.3999132', '40.04812631']"
"['8630965892', '116.4004683', '40.04747748']"
"['8630965892', '116.4004373', '40.04761448']"
"['106682496', '116.399844', '40.04731224']"
"['106682496', '116.399833', '40.04736524']"
"['106768688', '116.3978201', '40.05506681']"
"['106768688', '116.3977931', '40.05504579']"
"['106224412', '116.3973057', '40.05410851']"
"['106224412', '116.3972587', '40.05409848']"
"['100220313', '116.40032', '40.06072517']"
"['100220313', '116.400323', '40.06080418']"
"['8618767180', '116.4028108', '40.06101897']"
"['8618767180', '116.4028548', '40.06100698']"
"['106192274', '116.4013039', '40.07308026']"
"['106192274', '116.4015159', '40.07304733']"
"['106534351', '116.40118', '40.07443431']"
"['106534351', '116.401198', '40.07440631']"
"['8630570515', '116.4024113', '40.07387565']"
"['8630570515', '116.4024303', '40.07378365']"
"['106009971', '116.4021473', '40.07409059']"
"['106009971', '116.4020542', '40.07411256']"
"['100284344', '116.4023884', '40.07418766']"
"['100284344', '116.4024173', '40.07405966']"
"['106845816', '116.3982793', '40.08604195']"
"['106845816', '116.3982863', '40.08593094']"
"['100060672', '116.3982583', '40.08597894']"
"['100060672', '116.3980592', '40.08592684']"
"['106541565', '116.3968737', '40.08724136']"
"['106541565', '116.3968017', '40.08713532']"
"['106771484', '116.3983183', '40.08556893']"
"['106771484', '116.3984003', '40.08557897']"
"['106677304', '116.3988875', '40.08529816']"
"['106677304', '116.3990776', '40.08521624']"
"['8630631974', '116.3967806', '40.08645126']"
"['8630631974', '116.3968516', '40.08643429']"
"['106266603', '116.4056921', '40.09841002']"
"['106266603', '116.4056411', '40.09834701']"
"['106266603', '116.4056921', '40.09841002']"
"['106266603', '116.4056411', '40.09834701']"
"['106771482', '116.4052372', '40.09965905']"
"['106771482', '116.4052582', '40.09971005']"
"['106115176', '116.4045515', '40.10271216']"
"['106115176', '116.4045335', '40.10281917']"
"['8630804347', '116.4035177', '40.1294742']"
"['8630804347', '116.4034817', '40.1295952']"
"['106659578', '116.4048303', '40.13995946']"
"['106659578', '116.4047713', '40.13982144']"
"['8630079142', '116.4023964', '40.15223517']"
"['8630079142', '116.4024994', '40.15206118']"
"['106840303', '116.4053846', '40.15737237']"
"['106840303', '116.4055576', '40.15713637']"
"['106840303', '116.4053846', '40.15737237']"
"['106840303', '116.4055576', '40.15713637']"
"['8650069172', '116.4042173', '40.15589']"
"['8650069172', '116.4042653', '40.15603802']"
"['8650069172', '116.4042173', '40.15589']"
"['8650069172', '116.4042653', '40.15603802']"
"['106627814', '116.4023187', '40.17058722']"
"['106627814', '116.4022307', '40.1706982']"
"['106627814', '116.4023187', '40.17058722']"
"['106627814', '116.4022307', '40.1706982']"
"['106627814', '116.4023187', '40.17058722']"
"['106627814', '116.4022307', '40.1706982']"
"['8630553167', '116.4013262', '40.17617059']"
"['8630553167', '116.4019943', '40.17591977']"
"['8630553167', '116.4013262', '40.17617059']"
"['8630553167', '116.4019943', '40.17591977']"
"['8630553167', '116.4013262', '40.17617059']"
"['8630553167', '116.4019943', '40.17591977']"
"['106521561', '116.3894043', '40.17366454']"
"['106521561', '116.3896495', '40.17368874']"
"['106521561', '116.3894043', '40.17366454']"
"['106521561', '116.3896495', '40.17368874']"
"['106521561', '116.3894043', '40.17366454']"
"['106521561', '116.3896495', '40.17368874']"
"['106840303', '116.4053846', '40.15737237']"
"['106840303', '116.4055576', '40.15713637']"
"['106840303', '116.4053846', '40.15737237']"
"['106840303', '116.4055576', '40.15713637']"
"['8630553167', '116.4013262', '40.17617059']"
"['8630553167', '116.4019943', '40.17591977']"
"['8630553167', '116.4013262', '40.17617059']"
"['8630553167', '116.4019943', '40.17591977']"
"['8630553167', '116.4013262', '40.17617059']"
"['8630553167', '116.4019943', '40.17591977']"
"['8630199321', '116.3985327', '40.18106514']"
"['8630199321', '116.3985196', '40.18088211']"
"['8630199321', '116.3985327', '40.18106514']"
"['8630199321', '116.3985196', '40.18088211']"
"['8630199321', '116.3985327', '40.18106514']"
"['8630199321', '116.3985196', '40.18088211']"
"['106627814', '116.4023187', '40.17058722']"
"['106627814', '116.4022307', '40.1706982']"
"['106627814', '116.4023187', '40.17058722']"
"['106627814', '116.4022307', '40.1706982']"
"['106627814', '116.4023187', '40.17058722']"
"['106627814', '116.4022307', '40.1706982']"
"['8650004716', '116.4032975', '40.18253195']"
"['8650004716', '116.4031965', '40.18261294']"
"['8650004716', '116.4032975', '40.18253195']"
"['8650004716', '116.4031965', '40.18261294']"
"['8630199321', '116.3985327', '40.18106514']"
"['8630199321', '116.3985196', '40.18088211']"
"['8630199321', '116.3985327', '40.18106514']"
"['8630199321', '116.3985196', '40.18088211']"
"['8630199321', '116.3985327', '40.18106514']"
"['8630199321', '116.3985196', '40.18088211']"
"['106019116', '116.4031929', '40.19344537']"
"['106019116', '116.4029679', '40.19399539']"
"['106019116', '116.4031929', '40.19344537']"
"['106019116', '116.4029679', '40.19399539']"
"['106019116', '116.4031929', '40.19344537']"
"['106019116', '116.4029679', '40.19399539']"
"['106165561', '116.4004546', '40.20530422']"
"['106165561', '116.4003246', '40.20526617']"
"['106165561', '116.4004546', '40.20530422']"
"['106165561', '116.4003246', '40.20526617']"
"['106165561', '116.4004546', '40.20530422']"
"['106165561', '116.4003246', '40.20526617']"
"['106019116', '116.4031929', '40.19344537']"
"['106019116', '116.4029679', '40.19399539']"
"['106019116', '116.4031929', '40.19344537']"
"['106019116', '116.4029679', '40.19399539']"
"['106019116', '116.4031929', '40.19344537']"
"['106019116', '116.4029679', '40.19399539']"
"['106165561', '116.4004546', '40.20530422']"
"['106165561', '116.4003246', '40.20526617']"
"['106165561', '116.4004546', '40.20530422']"
"['106165561', '116.4003246', '40.20526617']"
"['106165561', '116.4004546', '40.20530422']"
"['106165561', '116.4003246', '40.20526617']"
"['106249872', '116.4032633', '39.64726082']"
"['106249872', '116.4032823', '39.64736885']"
"['106527303', '116.4115676', '39.66593771']"
"['106527303', '116.4208464', '39.66908518']"
"['8630108746', '116.4130968', '39.6866149']"
"['8630108746', '116.4132137', '39.68658687']"
"['8618760339', '116.4072818', '39.69516958']"
"['8618760339', '116.4071428', '39.69518057']"
"['8630105938', '116.4094396', '39.69507661']"
"['8630105938', '116.4091906', '39.69493259']"
"['8630336273', '116.4058825', '39.70116334']"
"['8630336273', '116.4060314', '39.70098033']"
"['8650050323', '116.4056868', '39.71176281']"
"['8650050323', '116.4056038', '39.71188082']"
"['8630112485', '116.4105983', '39.71791978']"
"['8630112485', '116.3993661', '39.70309089']"
"['8630335573', '116.406126', '39.73731616']"
"['8630335573', '116.4062491', '39.73731017']"
"['106177075', '116.4044646', '39.75101848']"
"['106177075', '116.4044685', '39.75060343']"
"['106532371', '116.4046626', '39.75047345']"
"['106532371', '116.4047786', '39.75051248']"
"['106846304', '116.4084721', '39.76156901']"
"['106846304', '116.4085131', '39.761424']"
"['106266757', '116.4074679', '39.76757359']"
"['106266757', '116.4075799', '39.76757559']"
"['8630449535', '116.4070031', '39.7690717']"
"['8630449535', '116.4071161', '39.76899971']"
"['106758116', '116.40888', '39.78442222']"
"['106758116', '116.40894', '39.78428621']"
"['106783103', '116.4102639', '39.79297093']"
"['106783103', '116.409684', '39.79282594']"
"['106131884', '116.407523', '39.80778414']"
"['106131884', '116.407498', '39.80790615']"
"['8630378759', '116.407993', '39.80751915']"
"['8630378759', '116.4076', '39.80749613']"
"['106626330', '116.407318', '39.80777013']"
"['106626330', '116.407402', '39.8073291']"
"['8630131149', '116.407945', '39.81566976']"
"['8630131149', '116.408241', '39.8160728']"
"['106135484', '116.4079351', '39.81651682']"
"['106135484', '116.4079041', '39.8162388']"
"['8630038712', '116.4074453', '39.82542343']"
"['8630038712', '116.4075482', '39.82531843']"
"['8610005922', '116.4076921', '39.8397724']"
"['8610005922', '116.4077491', '39.83963939']"
"['8630103896', '116.4076271', '39.84810091']"
"['8630103896', '116.4079251', '39.8477619']"
"['8630214781', '116.4085721', '39.84815694']"
"['8630214781', '116.4086021', '39.84830395']"
"['8630408773', '116.4073632', '39.85607836']"
"['8630408773', '116.4076682', '39.85630339']"
"['8630098303', '116.4078892', '39.86400783']"
"['8630098303', '116.4077682', '39.86412783']"
"['8650004344', '116.4062929', '39.87800145']"
"['8650004344', '116.4063429', '39.87779244']"
"['8630773475', '116.4056079', '39.87845439']"
"['8630773475', '116.4054889', '39.87838836']"
"['100163314', '116.4063039', '39.87784644']"
"['100163314', '116.4064149', '39.87785345']"
"['106037142', '116.4080343', '39.88864009']"
"['106037142', '116.4078953', '39.88866109']"
"['226621882', '116.4088471', '39.90309877']"
"['226621882', '116.4090481', '39.90312077']"
"['106512774', '116.4079243', '39.93541612']"
"['106512774', '116.4080712', '39.93540712']"
"['100017991', '116.4082173', '39.94351045']"
"['100017991', '116.4083343', '39.94353245']"
"['8630276280', '116.4086595', '39.96083014']"
"['8630276280', '116.4084993', '39.9598531']"
"['106610717', '116.4088994', '39.96847944']"
"['106610717', '116.4090434', '39.96821843']"
"['8630220762', '116.4076615', '39.97670374']"
"['8630220762', '116.4077745', '39.97677075']"
"['106071973', '116.4078883', '39.97521169']"
"['106071973', '116.4083164', '39.97588873']"
"['106175559', '116.4077985', '39.97682075']"
"['106175559', '116.4080905', '39.97678776']"
"['106133102', '116.4078884', '39.98385404']"
"['106133102', '116.4081574', '39.98392705']"
"['100133883', '116.4077435', '39.98409005']"
"['100133883', '116.4078845', '39.98415005']"
"['106114720', '116.4082615', '39.98418807']"
"['106114720', '116.4084364', '39.98376905']"
"['106097137', '116.4084415', '39.98437308']"
"['106097137', '116.4083335', '39.98439908']"
"['106181108', '116.4073345', '39.98441304']"
"['106181108', '116.4078505', '39.98453507']"
"['100179154', '116.4082105', '40.00769106']"
"['100179154', '116.4082294', '40.00738304']"
"['106219549', '116.4081306', '40.00839009']"
"['106219549', '116.4083276', '40.00839909']"
"['106547488', '116.4075866', '40.00827406']"
"['106547488', '116.4084146', '40.00838409']"
"['106699074', '116.4076486', '40.00832506']"
"['106699074', '116.4081506', '40.00849109']"
"['100051942', '116.4082706', '40.0086191']"
"['100051942', '116.4081516', '40.00845209']"
"['100231909', '116.4081976', '40.0087081']"
"['100231909', '116.4081846', '40.00847109']"
"['106183120', '116.4083595', '40.0153704']"
"['106183120', '116.4083515', '40.01549041']"
"['106069971', '116.4083215', '40.0153124']"
"['106069971', '116.4083315', '40.0153454']"
"['106761109', '116.4083885', '40.0153254']"
"['106761109', '116.4083535', '40.0153674']"
"['106809115', '116.4083824', '40.0152154']"
"['106809115', '116.392866', '40.00052134']"
"['8618752730', '116.4069767', '40.02497978']"
"['8618752730', '116.4068867', '40.02489677']"
"['8630587567', '116.4058515', '40.0235476']"
"['8630587567', '116.4058795', '40.0235306']"
"['8630135212', '116.4065007', '40.03274411']"
"['8630135212', '116.4096986', '40.04049661']"
"['106248383', '116.4099514', '40.03979556']"
"['106248383', '116.4099804', '40.03982456']"
"['106193098', '116.4077009', '40.04213168']"
"['106193098', '116.4076949', '40.04206268']"
"['100075923', '116.4082445', '40.04717897']"
"['100075923', '116.4083265', '40.04713797']"
"['8650003085', '116.4070107', '40.04844497']"
"['8650003085', '116.4069597', '40.04857498']"
"['106049436', '116.4067117', '40.04808793']"
"['106049436', '116.4067247', '40.04794692']"
"['8630367152', '116.4073378', '40.0642709']"
"['8630367152', '116.4075428', '40.06462793']"
"['100026703', '116.4085718', '40.06457297']"
"['100026703', '116.4084887', '40.06435895']"
"['100219939', '116.4089596', '40.06386692']"
"['100219939', '116.4089136', '40.06389793']"
"['8630400615', '116.4076537', '40.07175038']"
"['8630400615', '116.4075327', '40.07154136']"
"['8630263888', '116.4080948', '40.07284746']"
"['8630263888', '116.4077799', '40.07290146']"
"['8630139089', '116.4081895', '40.08611634']"
"['8630139089', '116.4081506', '40.08616335']"
"['8630951940', '116.4089475', '40.08596434']"
"['8630951940', '116.4090934', '40.08586633']"
"['106266603', '116.4056921', '40.09841002']"
"['106266603', '116.4056411', '40.09834701']"
"['106266603', '116.4056921', '40.09841002']"
"['106266603', '116.4056411', '40.09834701']"
"['106771482', '116.4052372', '40.09965905']"
"['106771482', '116.4052582', '40.09971005']"
"['8650036276', '116.4103348', '40.10532272']"
"['8650036276', '116.4102568', '40.1050457']"
"['226057963', '116.4051388', '40.10486243']"
"['226057963', '116.4051308', '40.10468842']"
"['106204361', '116.4065401', '40.12157099']"
"['106204361', '116.4067141', '40.12158901']"
"['8650069147', '116.4086056', '40.11788179']"
"['8650069147', '116.4087277', '40.11874586']"
"['106035566', '116.408711', '40.13665849']"
"['106035566', '116.40861', '40.13657148']"
"['106035566', '116.408711', '40.13665849']"
"['106035566', '116.40861', '40.13657148']"
"['100204780', '116.4081583', '40.13839665']"
"['100204780', '116.4081523', '40.13851966']"
"['100204780', '116.4081583', '40.13839665']"
"['100204780', '116.4081523', '40.13851966']"
"['8630464750', '116.4048027', '40.15106759']"
"['8630464750', '116.4046397', '40.15101656']"
"['106840303', '116.4053846', '40.15737237']"
"['106840303', '116.4055576', '40.15713637']"
"['106840303', '116.4053846', '40.15737237']"
"['106840303', '116.4055576', '40.15713637']"
"['8630090711', '116.4077135', '40.15575742']"
"['8630090711', '116.4077355', '40.15564041']"
"['106627814', '116.4023187', '40.17058722']"
"['106627814', '116.4022307', '40.1706982']"
"['106627814', '116.4023187', '40.17058722']"
"['106627814', '116.4022307', '40.1706982']"
"['106627814', '116.4023187', '40.17058722']"
"['106627814', '116.4022307', '40.1706982']"
"['8650004716', '116.4032975', '40.18253195']"
"['8650004716', '116.4031965', '40.18261294']"
"['8650004716', '116.4032975', '40.18253195']"
"['8650004716', '116.4031965', '40.18261294']"
"['106019116', '116.4031929', '40.19344537']"
"['106019116', '116.4029679', '40.19399539']"
"['106019116', '116.4031929', '40.19344537']"
"['106019116', '116.4029679', '40.19399539']"
"['106019116', '116.4031929', '40.19344537']"
"['106019116', '116.4029679', '40.19399539']"
"['106795891', '116.4154254', '40.21505025']"
"['106795891', '116.4155463', '40.21497621']"
"['106795891', '116.4154254', '40.21505025']"
"['106795891', '116.4155463', '40.21497621']"
"['106795891', '116.4154254', '40.21505025']"
"['106795891', '116.4155463', '40.21497621']"
"['106795891', '116.4154254', '40.21505025']"
"['106795891', '116.4155463', '40.21497621']"
"['106165561', '116.4004546', '40.20530422']"
"['106165561', '116.4003246', '40.20526617']"
"['106165561', '116.4004546', '40.20530422']"
"['106165561', '116.4003246', '40.20526617']"
"['106165561', '116.4004546', '40.20530422']"
"['106165561', '116.4003246', '40.20526617']"
"['106795891', '116.4154254', '40.21505025']"
"['106795891', '116.4155463', '40.21497621']"
"['106795891', '116.4154254', '40.21505025']"
"['106795891', '116.4155463', '40.21497621']"
"['106795891', '116.4154254', '40.21505025']"
"['106795891', '116.4155463', '40.21497621']"
"['106795891', '116.4154254', '40.21505025']"
"['106795891', '116.4155463', '40.21497621']"
"['106729123', '116.4220025', '40.22496294']"
"['106729123', '116.4220444', '40.22508693']"
"['106729123', '116.4220025', '40.22496294']"
"['106729123', '116.4220444', '40.22508693']"
"['106729123', '116.4220025', '40.22496294']"
"['106729123', '116.4220444', '40.22508693']"
"['106729123', '116.4220025', '40.22496294']"
"['106729123', '116.4220444', '40.22508693']"
"['106729123', '116.4220025', '40.22496294']"
"['106729123', '116.4220444', '40.22508693']"
"['106163980', '116.4160797', '39.61634899']"
"['106163980', '116.4160827', '39.61669606']"
"['106163980', '116.4160797', '39.61634899']"
"['106163980', '116.4160827', '39.61669606']"
"['106163980', '116.4160797', '39.61634899']"
"['106163980', '116.4160827', '39.61669606']"
"['106163980', '116.4160797', '39.61634899']"
"['106163980', '116.4160827', '39.61669606']"
"['106542781', '116.4155182', '39.66595488']"
"['106542781', '116.4155442', '39.66584185']"
"['106527303', '116.4115676', '39.66593771']"
"['106527303', '116.4208464', '39.66908518']"
"['106077843', '116.4178786', '39.68718956']"
"['106077843', '116.4177118', '39.68732365']"
"['8630108746', '116.4130968', '39.6866149']"
"['8630108746', '116.4132137', '39.68658687']"
"['106720771', '116.420445', '39.70373286']"
"['106720771', '116.4207058', '39.7035647']"
"['8650061530', '116.4174622', '39.76884708']"
"['8650061530', '116.4179439', '39.76886589']"
"['106617683', '116.4184162', '39.76516232']"
"['106617683', '116.4180844', '39.76512246']"
"['106782760', '116.4165416', '39.78391785']"
"['106782760', '116.4165577', '39.78418086']"
"['8630233545', '116.4151183', '39.78379228']"
"['8630233545', '116.4150763', '39.78367728']"
"['100194743', '116.4149584', '39.79220206']"
"['100194743', '116.4150144', '39.79233706']"
"['8650003492', '116.4147283', '39.79083201']"
"['8650003492', '116.4148653', '39.7911']"
"['8630461943', '116.4167165', '39.79975215']"
"['8630461943', '116.4167785', '39.79993614']"
"['106641477', '116.4153681', '39.79910753']"
"['106641477', '116.4156709', '39.79882241']"
"['8650076767', '116.4166746', '39.80804582']"
"['8650076767', '116.4167896', '39.80819079']"
"['106512756', '116.4167516', '39.80801179']"
"['106512756', '116.4165747', '39.80799785']"
"['8630959965', '116.4168136', '39.80816278']"
"['8630959965', '116.4167026', '39.80806781']"
"['8650065616', '116.4168356', '39.80820678']"
"['8650065616', '116.4166096', '39.80797684']"
"['106519095', '116.4165877', '39.81637448']"
"['106519095', '116.4167156', '39.81616942']"
"['106550299', '116.4165606', '39.81505639']"
"['106550299', '116.4167325', '39.81537136']"
"['106595072', '116.4169144', '39.81540429']"
"['106595072', '116.4170024', '39.81560828']"
"['106733889', '116.4164359', '39.83275268']"
"['106733889', '116.4171295', '39.83268343']"
"['106729493', '116.4158881', '39.84015034']"
"['106729493', '116.4159081', '39.84025934']"
"['106688214', '116.4154892', '39.83984944']"
"['106688214', '116.4155472', '39.83974041']"
"['106594690', '116.4159101', '39.84791381']"
"['106594690', '116.415879', '39.8476118']"
"['106095960', '116.4159011', '39.84791281']"
"['106095960', '116.4155802', '39.84762589']"
"['106017175', '116.4157561', '39.84779385']"
"['106017175', '116.4161719', '39.84774571']"
"['226607600', '116.4163028', '39.84765266']"
"['226607600', '116.4162869', '39.84785168']"
"['8630083081', '116.416123', '39.86371465']"
"['8630083081', '116.416225', '39.86394363']"
"['8630797176', '116.416271', '39.88839586']"
"['8630797176', '116.416369', '39.88852783']"
"['100181497', '116.416343', '39.88846684']"
"['100181497', '116.416415', '39.88857882']"
"['8630402373', '116.4155514', '39.88857209']"
"['8630402373', '116.4156873', '39.88848705']"
"['106529235', '116.416199', '39.90344758']"
"['106529235', '116.4155273', '39.91076511']"
"['8630159933', '116.4178362', '39.91196035']"
"['8630159933', '116.4177283', '39.91197239']"
"['106621133', '116.4154703', '39.91062112']"
"['106621133', '116.4155732', '39.91055809']"
"['106532116', '116.4159861', '39.91937333']"
"['106532116', '116.4158862', '39.91955537']"
"['106598705', '116.416216', '39.91932326']"
"['106598705', '116.416191', '39.91945727']"
"['106035704', '116.416407', '39.92811556']"
"['106035704', '116.4164071', '39.92825556']"
"['106853058', '116.4167519', '39.94374507']"
"['106853058', '116.4167919', '39.94402607']"
"['8630133165', '116.4166818', '39.95092438']"
"['8630133165', '116.4167397', '39.95062635']"
"['8630452296', '116.4152577', '39.95996019']"
"['8630452296', '116.4151147', '39.96007223']"
"['100184331', '116.4169288', '39.95995265']"
"['100184331', '116.4172807', '39.96017853']"
"['8610009879', '116.4170318', '39.96012462']"
"['8610009879', '116.4168759', '39.96019168']"
"['106084608', '116.4158164', '39.96771633']"
"['106084608', '116.4158324', '39.96759132']"
"['8650034727', '116.4154685', '39.97501072']"
"['8650034727', '116.4154695', '39.97514473']"
"['106153125', '116.4156047', '39.98457807']"
"['106153125', '116.4156067', '39.98480608']"
"['8630796333', '116.4158526', '39.98513302']"
"['8630796333', '116.4162334', '39.9852009']"
"['8650061154', '116.4155087', '39.99254843']"
"['8650061154', '116.4156557', '39.99257838']"
"['106728750', '116.4161125', '40.00081459']"
"['106728750', '116.4160195', '40.00077862']"
"['8630974746', '116.4156067', '40.00078175']"
"['8630974746', '116.4161654', '40.00062656']"
"['8630796714', '116.4162924', '40.00093054']"
"['8630796714', '116.4163574', '40.00078451']"
"['100102762', '116.4147789', '39.99949993']"
"['100102762', '116.414678', '39.99967796']"
"['100181414', '116.4162084', '40.00799587']"
"['100181414', '116.4164882', '40.00795677']"
"['106004372', '116.4163303', '40.00772682']"
"['106004372', '116.4163413', '40.00769581']"
"['106831079', '116.4145202', '40.01662675']"
"['106831079', '116.4144403', '40.01665977']"
"['100124722', '116.4177149', '40.01820778']"
"['100124722', '116.4177778', '40.01823276']"
"['100034375', '116.4146921', '40.02421506']"
"['100034375', '116.4147991', '40.02406802']"
"['106569143', '116.4159425', '40.03135404']"
"['106569143', '116.4161584', '40.03149098']"
"['100164699', '116.4164253', '40.03141889']"
"['100164699', '116.4157026', '40.03141312']"
"['106699119', '116.4160354', '40.03121101']"
"['106699119', '116.4160574', '40.031261']"
"['8630222699', '116.4165603', '40.04010528']"
"['8630222699', '116.4164674', '40.04057534']"
"['106675546', '116.415044', '40.03961472']"
"['106675546', '116.4151289', '40.0396667']"
"['100033536', '116.4156526', '40.03906252']"
"['100033536', '116.4158305', '40.03903846']"
"['100029934', '116.4160414', '40.03849037']"
"['100029934', '116.4160493', '40.03850237']"
"['106015077', '116.4174368', '40.03969694']"
"['106015077', '116.4174658', '40.03979993']"
"['8650076337', '116.4149389', '40.03893272']"
"['8650076337', '116.4151269', '40.03915768']"
"['106249080', '116.4161227', '40.05729136']"
"['106249080', '116.4164234', '40.0562582']"
"['106092330', '116.4165921', '40.05465405']"
"['106092330', '116.4163223', '40.05460314']"
"['8630335096', '116.4162813', '40.05441915']"
"['8630335096', '116.4161673', '40.05418817']"
"['8630178695', '116.4163385', '40.06402668']"
"['8630178695', '116.4164045', '40.06409967']"
"['8630269579', '116.4164623', '40.0633736']"
"['8630269579', '116.4167662', '40.06350451']"
"['8630371181', '116.4159078', '40.06514589']"
"['8630371181', '116.4161718', '40.06568884']"
"['106809224', '116.415372', '40.07264452']"
"['106809224', '116.4172699', '40.07864427']"
"['8650076116', '116.4157606', '40.07808275']"
"['8650076116', '116.4154517', '40.07786483']"
